#======= TRAJECTORY BEGIN: TwoPieceAuto_Move_1
#----------------------------------------------------------------------------------------------
#======== way points:  X(abs),    Y(abs),    Angle(abs),   X(rel),     Y(rel),   Angle(rel),  Weight
#--------             meters,     meters,     radians,    meters,     meters,     radians,    scalar
#--------Waypoint:     2.017       1.079       0.000       0.000       0.000       0.000       4.000
#--------Waypoint:     7.106       1.657       0.716       5.089       0.578       0.716       5.000
#----------------------------------------------------------------------------------------------
#========Robot Configuration
#--------Maximum Velocity:          3.65760  m/s
#--------Maximum Acceleration:      6.35000  m/s^2
#--------Start Velocity:            0.00000  m/s
#--------End Velocity:              0.00000  m/s
#--------Trajectory Reversed:  FALSE
#----------------------------------------------------------------------------------------------
#========Differential Drive Kinematics Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Differential Drive Voltage Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Centripetal Acceleration Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Mecanum Drive Kinematics Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Swerve Drive Kinematics Constraint
#--------Configured:           Yes
#--------Maximum Velocity:          3.65760  m/s
#--------Modules count:             4   
#--------Module   1 X:              0.40640  m
#--------Module   1 Y:             -0.33020  m
#--------Module   2 X:              0.40640  m
#--------Module   2 Y:              0.33020  m
#--------Module   3 X:             -0.40640  m
#--------Module   3 Y:              0.33020  m
#--------Module   4 X:             -0.40640  m
#--------Module   4 Y:             -0.33020  m
#----------------------------------------------------------------------------------------------
#========Trajectory Creation 
#--------Spline type:            Cubic
#--------Trajectory orientation: Robot Relative
#--------Use Waypoint Weights:   Yes
#----------------------------------------------------------------------------------------------
#-- Time,       Velocity,   Accel,      X pos,      Y pos,      Heading, Curvature, Comment
#-- Seconds,    m/s,        m/s^2,      m,          m,          radians,    radians/meter,
   0.65766,    3.62692,   -0.30590,    1.34794,   -0.07502,   -0.06764,    0.02358,Segment:  19
   0.68108,    3.61976,   -0.29265,    1.43258,   -0.08066,   -0.06540,    0.02918,Segment:  20
   0.70471,    3.61284,   -0.28155,    1.51789,   -0.08613,   -0.06267,    0.03465,Segment:  21
   0.72856,    3.60613,   -0.27235,    1.60380,   -0.09139,   -0.05945,    0.04001,Segment:  22
   0.75260,    3.59958,   -0.26483,    1.69027,   -0.09638,   -0.05576,    0.04531,Segment:  23
   0.77681,    3.59317,   -0.25880,    1.77722,   -0.10105,   -0.05158,    0.05059,Segment:  24
   0.80119,    3.58686,   -0.25410,    1.86462,   -0.10536,   -0.04692,    0.05586,Segment:  25
   0.82571,    3.58063,   -0.25057,    1.95241,   -0.10926,   -0.04178,    0.06115,Segment:  26
   0.85035,    3.57446,   -0.24810,    2.04052,   -0.11270,   -0.03615,    0.06651,Segment:  27
   0.87512,    3.56831,   -0.24655,    2.12891,   -0.11563,   -0.03003,    0.07195,Segment:  28
   0.89998,    3.56218,   -0.24583,    2.21752,   -0.11800,   -0.02341,    0.07750,Segment:  29
   0.92493,    3.55605,   -0.24582,    2.30629,   -0.11977,   -0.01628,    0.08319,Segment:  30
   0.94995,    3.54990,   -0.24643,    2.39517,   -0.12088,   -0.00862,    0.08904,Segment:  31
   0.97502,    3.54372,   -0.33737,    2.48411,   -0.12129,   -0.00044,    0.09508,Segment:  32
   1.00015,    3.53524,   -0.36021,    2.57305,   -0.12094,    0.00830,    0.10134,Segment:  33
   1.02533,    3.52617,   -0.38051,    2.66193,   -0.11979,    0.01759,    0.10783,Segment:  34
   1.05054,    3.51658,   -0.40279,    2.75070,   -0.11780,    0.02746,    0.11460,Segment:  35
   1.07579,    3.50641,   -0.42711,    2.83931,   -0.11491,    0.03793,    0.12166,Segment:  36
   1.10106,    3.49562,   -0.45350,    2.92770,   -0.11106,    0.04902,    0.12905,Segment:  37
   1.12634,    3.48415,   -0.48198,    3.01581,   -0.10623,    0.06075,    0.13678,Segment:  38
   1.15164,    3.47196,   -0.51256,    3.10359,   -0.10035,    0.07314,    0.14490,Segment:  39
   1.17694,    3.45899,   -0.54522,    3.19098,   -0.09338,    0.08621,    0.15342,Segment:  40
   1.20223,    3.44520,   -0.57988,    3.27794,   -0.08526,    0.10000,    0.16238,Segment:  41
   1.22753,    3.43053,   -0.61643,    3.36439,   -0.07596,    0.11452,    0.17180,Segment:  42
   1.25282,    3.41494,   -0.65468,    3.45030,   -0.06542,    0.12982,    0.18171,Segment:  43
   1.27810,    3.39839,   -0.69440,    3.53560,   -0.05359,    0.14591,    0.19213,Segment:  44
   1.30337,    3.38085,   -0.73523,    3.62024,   -0.04043,    0.16283,    0.20309,Segment:  45
   1.32863,    3.36227,   -0.77672,    3.70417,   -0.02588,    0.18062,    0.21461,Segment:  46
   1.35389,    3.34265,   -0.81834,    3.78732,   -0.00990,    0.19930,    0.22670,Segment:  47
   1.37914,    3.32199,   -0.85940,    3.86965,    0.00757,    0.21890,    0.23936,Segment:  48
   1.40440,    3.30028,   -0.89908,    3.95110,    0.02656,    0.23947,    0.25261,Segment:  49
   1.42967,    3.27756,   -0.93645,    4.03161,    0.04713,    0.26103,    0.26644,Segment:  50
   1.45495,    3.25389,   -0.97042,    4.11113,    0.06933,    0.28362,    0.28081,Segment:  51
   1.48025,    3.22933,   -0.99982,    4.18960,    0.09320,    0.30726,    0.29572,Segment:  52
   1.50559,    3.20400,   -1.02334,    4.26697,    0.11880,    0.33199,    0.31110,Segment:  53
   1.53096,    3.17803,   -1.03963,    4.34319,    0.14617,    0.35782,    0.32690,Segment:  54
   1.55639,    3.15159,   -6.00367,    4.41819,    0.17537,    0.38477,    0.34303,Segment:  55
   1.58243,    2.99530,   -6.35000,    4.49193,    0.20643,    0.41287,    0.35938,Segment:  56
   1.60979,    2.82156,   -6.35000,    4.56434,    0.23941,    0.44213,    0.37581,Segment:  57
   1.63879,    2.63737,   -6.35000,    4.63538,    0.27436,    0.47253,    0.39218,Segment:  58
   1.66984,    2.44025,   -6.35000,    4.70499,    0.31133,    0.50408,    0.40830,Segment:  59
   1.70348,    2.22659,   -6.35000,    4.77311,    0.35036,    0.53675,    0.42395,Segment:  60
   1.74060,    1.99091,   -6.35000,    4.83969,    0.39151,    0.57052,    0.43891,Segment:  61
   1.78264,    1.72395,   -6.35000,    4.90467,    0.43481,    0.60535,    0.45293,Segment:  62
   1.83245,    1.40766,   -6.35000,    4.96800,    0.48033,    0.64119,    0.46574,Segment:  63
   1.89734,    0.99561,   -6.35000,    5.02962,    0.52811,    0.67796,    0.47708,Segment:  64
   2.05413,    0.00000,   -6.35000,    5.08948,    0.57819,    0.71558,    0.48669,Segment:  65
#======= TRAJECTORY END: TwoPieceAuto_Move_1
