#======= TRAJECTORY BEGIN: Sweve_2_move_1
#----------------------------------------------------------------------------------------------
#======== way points:  X(abs),    Y(abs),    Angle(abs),   X(rel),     Y(rel),   Angle(rel),  Weight
#--------             meters,     meters,     radians,    meters,     meters,     radians,    scalar
#--------Waypoint:     6.528       4.674      -0.000       0.000       0.000       0.000       0.200
#--------Waypoint:     1.803       5.080      -0.000      -4.724       0.406       0.000       0.200
#----------------------------------------------------------------------------------------------
#========Robot Configuration
#--------Maximum Velocity:          1.21920  m/s
#--------Maximum Acceleration:      1.21920  m/s^2
#--------Start Velocity:            0.00000  m/s
#--------End Velocity:              0.00000  m/s
#--------Trajectory Reversed:  TRUE
#----------------------------------------------------------------------------------------------
#========Differential Drive Kinematics Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Differential Drive Voltage Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Centripetal Acceleration Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Mecanum Drive Kinematics Constraint
#--------Configured:           No
#----------------------------------------------------------------------------------------------
#========Swerve Drive Kinematics Constraint
#--------Configured:           Yes
#--------Maximum Velocity:          1.21920  m/s
#--------Modules count:             4   
#--------Module   1 X:              0.40640  m
#--------Module   1 Y:             -0.33020  m
#--------Module   2 X:              0.40640  m
#--------Module   2 Y:              0.33020  m
#--------Module   3 X:             -0.40640  m
#--------Module   3 Y:              0.33020  m
#--------Module   4 X:             -0.40640  m
#--------Module   4 Y:             -0.33020  m
#----------------------------------------------------------------------------------------------
#========Trajectory Creation 
#--------Spline type:            Cubic
#--------Trajectory orientation: Robot Relative
#--------Use Waypoint Weights:   No
#----------------------------------------------------------------------------------------------
#-- Time,       Velocity,   Accel,      X pos,      Y pos,      Heading, Curvature, Comment
#-- Seconds,    m/s,        m/s^2,      m,          m,          radians,    radians/meter,
   1.68129,   -1.19023,   -0.02162,   -1.41415,    0.07836,   -0.10865,    0.06463,Segment:  19
   1.74069,   -1.19151,   -0.02434,   -1.48446,    0.08619,   -0.11311,    0.06147,Segment:  20
   1.79957,   -1.19295,   -0.02703,   -1.55419,    0.09426,   -0.11731,    0.05802,Segment:  21
   1.85795,   -1.19453,   -0.02969,   -1.62339,    0.10255,   -0.12123,    0.05430,Segment:  22
   1.91587,   -1.19624,   -0.03226,   -1.69210,    0.11105,   -0.12485,    0.05030,Segment:  23
   1.97336,   -1.19810,   -0.03473,   -1.76037,    0.11974,   -0.12817,    0.04606,Segment:  24
   2.03044,   -1.20008,   -0.03705,   -1.82824,    0.12859,   -0.13117,    0.04158,Segment:  25
   2.08715,   -1.20218,   -0.03920,   -1.89576,    0.13759,   -0.13384,    0.03688,Segment:  26
   2.14352,   -1.20439,   -0.04115,   -1.96297,    0.14672,   -0.13618,    0.03199,Segment:  27
   2.19957,   -1.20670,   -0.04286,   -2.02991,    0.15596,   -0.13817,    0.02693,Segment:  28
   2.25535,   -1.20909,   -0.04432,   -2.09664,    0.16530,   -0.13981,    0.02172,Segment:  29
   2.31088,   -1.21155,   -0.04549,   -2.16318,    0.17471,   -0.14109,    0.01640,Segment:  30
   2.36619,   -1.21407,   -0.04635,   -2.22959,    0.18417,   -0.14201,    0.01098,Segment:  31
   2.42132,   -1.21662,   -0.04690,   -2.29592,    0.19368,   -0.14256,    0.00551,Segment:  32
   2.47630,   -1.21920,    0.04690,   -2.36220,    0.20320,   -0.14275,    0.00000,Segment:  33
   2.53128,   -1.21662,    0.04635,   -2.42848,    0.21272,   -0.14256,   -0.00551,Segment:  34
   2.58641,   -1.21407,    0.04549,   -2.49481,    0.22223,   -0.14201,   -0.01098,Segment:  35
   2.64173,   -1.21155,    0.04432,   -2.56122,    0.23169,   -0.14109,   -0.01640,Segment:  36
   2.69726,   -1.20909,    0.04286,   -2.62776,    0.24110,   -0.13981,   -0.02172,Segment:  37
   2.75303,   -1.20670,    0.04115,   -2.69449,    0.25044,   -0.13817,   -0.02693,Segment:  38
   2.80909,   -1.20439,    0.03920,   -2.76143,    0.25968,   -0.13618,   -0.03199,Segment:  39
   2.86546,   -1.20218,    0.03705,   -2.82864,    0.26881,   -0.13384,   -0.03688,Segment:  40
   2.92217,   -1.20008,    0.03473,   -2.89616,    0.27781,   -0.13117,   -0.04158,Segment:  41
   2.97925,   -1.19810,    0.03226,   -2.96403,    0.28666,   -0.12817,   -0.04606,Segment:  42
   3.03673,   -1.19624,    0.02969,   -3.03230,    0.29535,   -0.12485,   -0.05030,Segment:  43
   3.09465,   -1.19453,    0.02703,   -3.10101,    0.30385,   -0.12123,   -0.05430,Segment:  44
   3.15304,   -1.19295,    0.02434,   -3.17021,    0.31214,   -0.11731,   -0.05802,Segment:  45
   3.21191,   -1.19151,    0.02162,   -3.23994,    0.32021,   -0.11311,   -0.06147,Segment:  46
   3.27131,   -1.19023,    0.01892,   -3.31025,    0.32804,   -0.10865,   -0.06463,Segment:  47
   3.33127,   -1.18910,    0.01626,   -3.38117,    0.33561,   -0.10394,   -0.06750,Segment:  48
   3.39181,   -1.18811,    0.01366,   -3.45275,    0.34290,   -0.09899,   -0.07006,Segment:  49
   3.45296,   -1.18728,    0.01114,   -3.52505,    0.34989,   -0.09381,   -0.07233,Segment:  50
   3.51476,   -1.18659,    0.00873,   -3.59809,    0.35657,   -0.08843,   -0.07430,Segment:  51
   3.57723,   -1.18604,    0.00644,   -3.67193,    0.36291,   -0.08286,   -0.07597,Segment:  52
   3.64041,   -1.18564,    0.00428,   -3.74661,    0.36890,   -0.07712,   -0.07736,Segment:  53
   3.70433,   -1.18536,    0.00226,   -3.82218,    0.37451,   -0.07121,   -0.07846,Segment:  54
   3.76901,   -1.18522,    0.00039,   -3.89867,    0.37973,   -0.06516,   -0.07929,Segment:  55
   3.83450,   -1.18519,   -0.00132,   -3.97614,    0.38455,   -0.05899,   -0.07985,Segment:  56
   3.90082,   -1.18528,   -0.00287,   -4.05462,    0.38894,   -0.05270,   -0.08016,Segment:  57
   3.96801,   -1.18547,    1.00621,   -4.13417,    0.39288,   -0.04631,   -0.08023,Segment:  58
   4.03819,   -1.11485,    1.21920,   -4.21482,    0.39635,   -0.03984,   -0.08008,Segment:  59
   4.11483,   -1.02142,    1.21920,   -4.29662,    0.39935,   -0.03329,   -0.07972,Segment:  60
   4.20049,   -0.91697,    1.21920,   -4.37961,    0.40184,   -0.02670,   -0.07917,Segment:  61
   4.29880,   -0.79712,    1.21920,   -4.46384,    0.40380,   -0.02006,   -0.07843,Segment:  62
   4.41673,   -0.65334,    1.21920,   -4.54935,    0.40523,   -0.01338,   -0.07754,Segment:  63
   4.57221,   -0.46378,    1.21920,   -4.63619,    0.40611,   -0.00670,   -0.07649,Segment:  64
   4.95260,   -0.00000,    1.21920,   -4.72440,    0.40640,   -0.00000,   -0.07531,Segment:  65
#======= TRAJECTORY END: Sweve_2_move_1
